Variable,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
lesion_othstat,Se sim para outro(s) local(ais): Estado da lesão em outro(s) local(ais),"1, Causando dor | 2, Sangramento ou secreção | 3, Ulceração","Isto se refere ao estado de lesões mucosas envolvendo outro(s) local(ais). Uma lesão que causa dor está associada a uma sensação desagradável, desconfortável ou dolorosa no local da lesão. Uma lesão que está sangrando ou drenando está associada a sangramento de vasos sanguíneos ou descarga de fluido seroso/purulento no local da lesão. Uma lesão ulcerada está associada à erosão da membrana mucosa da boca, mostrando escavação local da superfície no local da lesão.","Selecione a opção mais apropriada que representa o tipo de lesão que envolve esta área, entre 00:00 e 24:00 no dia da avaliação.",,
lesion_24hr,Surgiram novas lesões na pele ou na mucosa nas últimas 24 horas? (pode ser melhor avaliado pelos pacientes),"1, Sim | 0, Não | 99, Desconhecido",Isso se refere ao aparecimento de uma nova lesão na pele ou na mucosa nas últimas 24 horas.,"Indique ""Sim"" se novas lesões surgiram nas últimas 24 horas.",,
lesion_sl,Número total estimado de lesões cutâneas no corpo,"0, Nenhum | 1, 1 | 2, 2-5 | 3, 6-9 | 4, 10-24 | 5, 25-49 | 6, 50-99 | 7, 100-250 | 8, 251-1000 | 9, >1000","Documente apenas lesões cutâneas relacionadas à infecção por patógeno de interesse. Lesões curadas (sem crostas, pele fresca presente) não devem ser incluídas. Erupção cutânea por eritema multiforme ou qualquer outra causa não deve ser incluída.",Selecione a opção mais apropriada que melhor representa o número de lesões de pele entre 00:00 e 24:00 no dia da avaliação.,,
lesion_ml,Número total estimado de lesões mucosas no corpo,"0, Nenhum | 1, 1 | 2, 2-5 | 3, 6-9 | 4, 10-24 | 5, 25-49 | 6, 50-99 | 7, 100-250 | 8, 251-1000 | 9, >1000","Documente apenas lesões mucosas relacionadas à infecção pelo patógeno de interesse. Lesões curadas (sem crostas, pele fresca presente) não devem ser incluídas. Erupção cutânea por eritema multiforme ou qualquer outra causa não deve ser incluída.",Selecione a opção mais apropriada que melhor representa o número de lesões de mucosa entre 00:00 e 24:00 no dia da avaliação.,,
lesion_slpainyn,Dor em qualquer local da lesão cutânea,"1, Sim | 0, Não | 99, Desconhecido","Isso se refere a uma sensação desagradável, desconfortável ou dolorosa no(s) local(ais) da lesão cutânea.","Indique ""Sim"" se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.",,
lesion_slpain,"Se sim: Pontuação máxima de dor, onde 0 significa ""nenhuma dor"" e 10 significa ""a pior dor possível"".",,"Isso se refere à classificação objetiva do paciente sobre a gravidade da dor no(s) local(ais) da lesão, em uma escala de 0 a 10. Onde 0 representa ""nenhuma dor"" e 10 representa a ""pior dor imaginável"".",Indique a classificação do paciente quanto à gravidade da dor no(s) local(ais) da lesão.,,
lesion_mlpainyn,Dor em qualquer local da lesão da mucosa,"1, Sim | 0, Não | 99, Desconhecido","Isso se refere a uma sensação desagradável, desconfortável ou dolorosa no(s) local(ais) da lesão da mucosa.","Indique ""Sim"" se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.",,
lesion_mlpain,"Se sim: Pontuação máxima de dor, onde 0 significa ""nenhuma dor"" e 10 significa ""a pior dor possível"".",,"Isso se refere à classificação objetiva do paciente sobre a gravidade da dor no(s) local(ais) da lesão, em uma escala de 0 a 10. Onde 0 representa ""nenhuma dor"" e 10 representa a ""pior dor imaginável"".",Indique a classificação do paciente quanto à gravidade da dor no(s) local(ais) da lesão.,,
lesion_desc,Descreva qualquer outra complicação da lesão,,Isso se refere a outras complicações da lesão que não foram especificadas acima.,"Descreva outras complicações da lesão que ocorreram ou foram identificadas pela primeira vez entre 00:00 e 24:00 no dia da avaliação, que não foram especificadas acima.",,
daily_datatreat,Insira dados de tratamentos e intervenções para esta data?,"1, Sim | 0, Não",Esta seção se refere a tratamentos ou intervenções que normalmente são conduzidos e registrados no pronto-socorro e/ou na enfermaria ou unidade médica aguda na qual o paciente foi internado entre 00:00 e 24:00 horas no dia da avaliação.,"Indique ""Sim"" se os tratamentos ou intervenções foram conduzidos e registrados entre 00:00 e 24:00 horas no dia da avaliação.",,
treat_fluid,FLUIDOS,,,,,
treat_fluid_yn,Quaisquer fluidos prescritos,"1, Sim | 0, Não | 99, Desconhecido","Isso se refere a quaisquer fluidos prescritos (oral ou parenteral/intravenoso), excluindo aqueles que o paciente consome de forma não prescrita.","Indique ""Sim"" se o paciente recebeu prescrição e fluidos entre 00:00 e 24:00 horas no dia da avaliação.",,
treat_fluid_oral,Reidratação oral,"1, Sim | 0, Não | 99, Desconhecido",Isso se refere a fluidos entéricos/orais para fins de reidratação.,Indique 'Sim' se o paciente recebeu reidratação oral entre 00:00 e 24:00 horas no dia da avaliação.,,
treat_fluid_oralvol,Se sim: Volume de reidratação oral (mL/24 horas),,Isso se refere a fluidos entéricos/orais para fins de reidratação.,"Se 'Sim', registre a quantidade de fluidos entéricos/orais para fins de reidratação administrados entre 00:00 e 24:00 no dia da avaliação em mililitros (mL).",,
treat_fluid_parent,Fluido intravenoso parenteral?,"1, Sim | 0, Não | 99, Desconhecido","Isso se refere ao fluido intravenoso que inclui cristaloides, albumina, gelatina, amidos ou outras soluções.",Indique 'Sim' se o paciente recebeu fluidos intravenosos entre 00:00 e 24:00 horas no dia da avaliação.,,
treat_fluid_parentyp,Se sim: Selecione todo o fluido parenteral administrado,"1, Cristalóide | 2, Albumina | 3, Gelatina | 4, Amidos | 88, Outros","Isso se refere ao tipo de fluido parenteral ou intravenoso (IV) prescrito como uma substituição de fluidos, eletrólitos, calorias, vitaminas e outras substâncias nutricionais. Fluidos cristaloides se referem a soluções de sais minerais, incluindo solução salina normal (0,9%), solução de Ringer/Hartman lactato, dextrose a 5% em água, dextrose a 10% em água, solução salina hipotônica e hipertônica, entre outros. Albumina se refere a preparações intravenosas de albumina sérica humana purificada usada para substituir albumina perdida em pacientes com hipoalbuminemia, para tratar hipovolemia e ascite, e como parte de alguns kits de diagnóstico por imagem. Soluções coloidais comuns de albumina incluem Albumina 4%, 5% e 20%, entre outras. Gelatina se refere a um substituto coloidal, isotônico, fisiologicamente equilibrado, de volume plasmático contendo gelatina succinilada e eletrólitos, com potenciais propriedades nefroprotetoras. Fluidos parenterais comuns de gelatina incluem Gelaspan, Gelofusine, Geloplasma, Isoplex, entre outros. Amidos se refere a uma solução intravenosa de hidroxietilamido (HES), derivado sintético, hidroxietil não iônico de amido usado como um expansor de plasma quando preparado em uma solução isotônica. Fluidos parenterais comuns à base de amido, coloides sintéticos, incluem produtos de hidroxietilamido (HES), entre outros.",Selecione a(s) opção(ões) mais apropriada(s) correspondente(s) ao(s) fluido(s) parenteral(ais) administrado(s).,,
treat_fluid_cryst,Volume cristalóide (mL/24 horas),,"Fluidos cristaloides referem-se a soluções de sais minerais, incluindo solução salina normal (0,9%), solução de Ringer/Hartman lactato, dextrose a 5% em água, dextrose a 10% em água, solução salina hipotônica e hipertônica, entre outras.",Registre o volume de fluido cristaloide que o paciente recebeu entre 00:00 e 24:00 no dia da avaliação em mililitros (mL).,,
treat_fluid_album,Volume de albumina (mL/24 horas),,"Albumina refere-se a preparações intravenosas de albumina sérica humana purificada usada para substituir albumina perdida em pacientes com hipoalbuminemia, para tratar hipovolemia e ascite, e como parte de alguns kits de diagnóstico por imagem. Soluções coloidais comuns de albumina incluem Albumina 4%, 5% e 20%, entre outras.",Registre o volume de fluido de albumina que o paciente recebeu entre 00:00 e 24:00 no dia da avaliação em mililitros (mL).,,
treat_fluid_gelat,Volume de gelatina (mL/24 horas),,"Gelatina se refere a um substituto coloidal, isotônico, fisiologicamente equilibrado, de volume plasmático contendo gelatina succinilada e eletrólitos, com potenciais propriedades nefroprotetoras. Fluidos parenterais comuns de gelatina incluem Gelaspan, Gelofusine, Geloplasma, Isoplex, entre outros.",Registre o volume de fluido gelatinoso que o paciente recebeu entre 00:00 e 24:00 no dia da avaliação em mililitros (mL).,,
treat_fluid_starch,Volume de amidos (mL/24 horas),,"Amidos se refere a uma solução intravenosa de hidroxietilamido (HES), derivado sintético, não iônico, de hidroxietilamido de amido usado como expansor de plasma quando preparado em uma solução isotônica. Fluidos parenterais coloidais sintéticos comuns à base de amido incluem produtos de hidroxietilamido (HES), entre outros.",Registre o volume de amidos que o paciente recebeu entre 00:00 e 24:00 no dia da avaliação em mililitros (mL).,,
treat_fluid_unlisted,Outro tipo de fluido,,"Isso se refere ao tipo de outros fluidos que o paciente recebeu, não mencionados acima.",Escreva o outro tipo de fluido que o paciente recebeu entre 00:00 e 24:00 no dia da avaliação.,,
treat_fluid_oth,Outro volume de fluido (mL/24 horas),,"Isso se refere ao volume de outros fluidos que o paciente recebeu, não mencionados acima.",Registre o volume de outro fluido que o paciente recebeu entre 00:00 e 24:00 no dia da avaliação em mililitros (mL).,,
treat_blood,PRODUTOS SANGUÍNEOS,,,,,
treat_blood_occur,Transfusão de sangue/derivados sanguíneos,"1, Sim | 0, Não | 99, Desconhecido","Isso se refere a uma transfusão de sangue (sangue total ou concentrado de hemácias) ou outros produtos sanguíneos, excluindo imunoglobulina humana normal (por exemplo, albumina, granulócitos, plaquetas, plasma fresco congelado (FFP), FP24, PF-24, crioprecipitado, concentrado de proteína C, criossobrenadante ou um fator de coagulação não recombinante específico) a qualquer momento na data da avaliação.","Indique 'Sim', se o paciente recebeu hemoderivados ou transfusão de hemoderivados a qualquer momento entre 00:00 e 24:00 horas no dia da avaliação. Se 'Sim' Selecione o(s) produto(s) abaixo.",,
treat_blood_type,Se sim: Selecione todos os hemoderivados que foram administrados.,"1, Plaquetas | 2, Crioprecipitado | 3, Sangue total/hemácias concentradas | 4, Plasma fresco congelado | 5, Concentrado de fibrinogênio","Isto se refere a uma transfusão de sangue (sangue total ou concentrado de hemácias) ou outros produtos sanguíneos, excluindo imunoglobulina humana normal (por exemplo, albumina, granulócitos, plaquetas, plasma fresco congelado (FFP), FP24, PF-24, crioprecipitado, concentrado de proteína C, criosobrenadante ou um fator de coagulação não recombinante específico) a qualquer momento na data da avaliação. Plaquetas se refere à transferência de plaquetas sanguíneas de um doador para um receptor ou reinfusão para o doador. Crioprecipitado se refere a um produto sanguíneo congelado preparado a partir de plasma congelado que contém fibrinogênio (fator I), fator anti-hemofílico (fator VIII), fator XIII, fator de von Willebrand (vWF) e fibronectina. Sangue total se refere à administração intravenosa de sangue total (sangue que contém plasma e hemácias) em um indivíduo. RBC concentrado se refere a hemácias de uma unidade de sangue total após a remoção da maior parte do plasma, deixando uma unidade com um hematócrito de cerca de 60%. Plasma fresco congelado refere-se ao plasma que é separado do sangue total e congelado rapidamente após uma doação de sangue para ser usado em transfusões de sangue. O concentrado de fibrinogênio é um agente hemostático usado para o tratamento de episódios agudos de sangramento em pacientes com deficiência congênita de fibrinogênio, incluindo afibrinogenemia e hipofibrinogenemia.",Selecione a(s) opção(ões) mais apropriada(s) correspondente(s) ao(s) produto(s) sanguíneo(s) que foram administrados.,,
treat_blood_plate,Plaquetas (unidades/24 horas),,Plaquetas refere-se à transferência de plaquetas sanguíneas de um doador para um receptor ou à reinfusão para o doador.,Registre o número de unidades que o paciente recebeu entre 00:00 e 24:00 no dia da avaliação em mililitros (mL).,,
treat_blood_cryo,Crioprecipitado (unidades/24 horas),,"Crioprecipitado refere-se a um produto sanguíneo congelado preparado a partir de plasma congelado que contém fibrinogênio (fator I), fator anti-hemofílico (fator VIII), fator XIII, fator de von Willebrand (fvW) e fibronectina.Crioprecipitado refere-se a um produto sanguíneo congelado preparado a partir de plasma congelado que contém fibrinogênio (fator I), fator anti-hemofílico (fator VIII), fator XIII, fator de von Willebrand (fvW) e fibronectina.",Registre o número de unidades que o paciente recebeu entre 00:00 e 24:00 no dia da avaliação em mililitros (mL).,,
treat_blood_whole,Volume de sangue total/hemácias concentradas (unidades/24 horas),,"Sangue total refere-se à administração intravenosa de sangue total (sangue que contém plasma e hemácias) em um indivíduo. RBC compactado refere-se a hemácias de uma unidade de sangue total após a remoção da maior parte do plasma, deixando uma unidade com um hematócrito de cerca de 60%.",Registre o número de unidades que o paciente recebeu entre 00:00 e 24:00 no dia da avaliação em mililitros (mL).,,
treat_blood_plasma,Plasma fresco congelado (unidades/24 horas),,Plasma fresco congelado refere-se ao plasma que é separado do sangue total e congelado rapidamente após uma doação de sangue para ser usado em transfusões de sangue.,Registre o número de unidades que o paciente recebeu entre 00:00 e 24:00 no dia da avaliação em mililitros (mL).,,
