Variable,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
lesion_solet,En caso afirmativo: Tipo de lesiones en la suela,"1, Vesícula | 2, Pústula | 3, Lesiones ulceradas | 4, Lesiones necrosantes | 5, Lesiones fungosas | 6, Lesiones hemorrágicas | 88, Otras","Se refiere al tipo de lesiones cutáneas que afectan las plantas de los pies. La vesícula se refiere a una lesión elevada y llena de líquido transparente. La pústula se refiere a una lesión elevada y llena de pus, un líquido opaco. La lesión ulcerada se refiere a una lesión con ruptura de la piel. La lesión necrosante se refiere a una lesión con tejido necrótico (muerto). La lesión fungosa se refiere a una lesión de los tejidos subyacentes que está rompiendo la superficie de la piel.","Seleccione la opción más apropiada que represente el tipo de lesiones que afectan esta área, entre las 00:00 y las 24:00 del día de la evaluación.",,
lesion_soleo,Si es otro: Especifique otro tipo de lesiones en la suela,,Se refiere al tipo de lesiones cutáneas que afectan las plantas de los pies.,"Si es “Otro”, escriba el tipo de lesiones que afectaron esta área, entre las 00:00 y las 24:00 horas del día de la evaluación.",,
lesion_solenum,Número de lesiones en la suela,,Esto se refiere al número de suelas involucradas.,"Escriba el número de lesiones que afectan esta zona, entre las 00:00 y las 24:00 horas del día de la evaluación.",,
lesion_genit,¿Hay alguna lesión en los genitales externos?,"1, Sí | 0, No | 99, Desconocido",Se refiere a la presencia de lesiones en la piel que afectan los genitales externos.,"Indique “Sí”, si existen lesiones activas que afecten esta zona entre las 00:00 y las 24:00 horas del día de la evaluación.",,
lesion_genitt,En caso afirmativo: Tipo de lesiones en los genitales externos,"1, Vesícula | 2, Pústula | 3, Lesiones ulceradas | 4, Lesiones necrosantes | 5, Lesiones fungosas | 6, Lesiones hemorrágicas | 88, Otras","Se refiere al tipo de lesiones cutáneas que afectan los genitales externos. La vesícula se refiere a una lesión elevada y llena de líquido transparente. La pústula se refiere a una lesión elevada y llena de pus, un líquido opaco. La lesión ulcerada se refiere a una lesión con ruptura de la piel. La lesión necrosante se refiere a una lesión con tejido necrótico (muerto). La lesión fungosa se refiere a una lesión de los tejidos subyacentes que está rompiendo la superficie de la piel.","Seleccione la opción más apropiada que represente el tipo de lesiones que afectan esta área, entre las 00:00 y las 24:00 del día de la evaluación.",,
lesion_genito,Si es otro: Especifique otro tipo de lesiones en los genitales externos,,Se refiere al tipo de lesiones cutáneas que afectan los genitales externos.,"Si es “Otro”, escriba el tipo de lesiones que afectaron esta área, entre las 00:00 y las 24:00 horas del día de la evaluación.",,
lesion_genitnum,Número de lesiones en genitales externos,,Esto se refiere al número de afectaciones de los genitales externos.,"Escriba el número de lesiones que afectan esta zona, entre las 00:00 y las 24:00 horas del día de la evaluación.",,
lesion_peri,¿Existen lesiones perianales?,"1, Sí | 0, No | 99, Desconocido",Se refiere a la presencia de lesiones cutáneas que afectan la región perianal.,"Indique “Sí”, si existen lesiones activas que afecten esta zona entre las 00:00 y las 24:00 horas del día de la evaluación.",,
lesion_perit,En caso afirmativo: Tipo de lesiones perianales,"1, Vesícula | 2, Pústula | 3, Lesiones ulceradas | 4, Lesiones necrosantes | 5, Lesiones fungosas | 6, Lesiones hemorrágicas | 88, Otras","Se refiere al tipo de lesiones cutáneas que afectan la región perianal. La vesícula se refiere a una lesión elevada y llena de líquido transparente. La pústula se refiere a una lesión elevada y llena de pus, un líquido opaco. La lesión ulcerada se refiere a una lesión con ruptura de la piel. La lesión necrosante se refiere a una lesión con tejido necrótico (muerto). La lesión fungosa se refiere a una lesión de los tejidos subyacentes que está rompiendo la superficie de la piel.","Seleccione la opción más apropiada que represente el tipo de lesiones que afectan esta área, entre las 00:00 y las 24:00 del día de la evaluación.",,
lesion_perio,Si es otro: Especifique otro tipo de lesiones perianales,,Se refiere al tipo de lesiones cutáneas que afectan la región perianal.,"Si es “Otro”, escriba el tipo de lesiones que afectaron esta área, entre las 00:00 y las 24:00 horas del día de la evaluación.",,
lesion_perinum,Número de lesiones perianales,,Se refiere al número de afectaciones de la región perianal.,"Escriba el número de lesiones que afectan esta zona, entre las 00:00 y las 24:00 horas del día de la evaluación.",,
lesion_mouth,¿Hay alguna lesión dentro de la boca?,"1, Sí | 0, No | 99, Desconocido",Se refiere a la presencia de lesiones mucosas dentro de la boca (cavidad oral).,"Indique “Sí”, si existen lesiones activas que afecten esta zona entre las 00:00 y las 24:00 horas del día de la evaluación.",,
lesion_mouthstat,En caso afirmativo: Estado de la lesión en el interior de la boca,"1, Causa dolor | 2, Sangrado o secreción | 3, Ulceración","Se refiere al estado de las lesiones de la mucosa de la boca (cavidad oral). Una lesión que causa dolor se asocia a una sensación desagradable, incómoda o dolorosa en el lugar de la lesión. Una lesión que sangra o supura se asocia a una hemorragia de los vasos sanguíneos o a una secreción de líquido seroso o purulento en el lugar de la lesión. Una lesión ulcerada se asocia a una erosión de la mucosa de la boca, que muestra una excavación local de la superficie en el lugar de la lesión.","Seleccione la opción más apropiada que represente el tipo de lesiones que afectan esta área, entre las 00:00 y las 24:00 del día de la evaluación.",,
lesion_vagin,¿Hay alguna lesión en el canal vaginal?,"1, Sí | 0, No | 99, Desconocido",Se refiere a la presencia de lesiones mucosas en el canal vaginal.,"Indique “Sí”, si existen lesiones activas que afecten esta zona entre las 00:00 y las 24:00 horas del día de la evaluación.",,
lesion_vaginstat,En caso afirmativo: Estado de la lesión del canal vaginal,"1, Causa dolor | 2, Sangrado o secreción | 3, Ulceración","Se refiere al estado de las lesiones de la mucosa del canal vaginal. Una lesión que causa dolor se asocia a una sensación desagradable, incómoda o dolorosa en el lugar de la lesión. Una lesión que sangra o supura se asocia a sangrado de los vasos sanguíneos o secreción de líquido seroso/purulento en el lugar de la lesión. Una lesión ulcerada se asocia a erosión de la membrana mucosa de la boca, mostrando excavación local de la superficie en el lugar de la lesión.","Seleccione la opción más apropiada que represente el tipo de lesiones que afectan esta área, entre las 00:00 y las 24:00 del día de la evaluación.",,
lesion_rectum,¿Hay alguna lesión en el recto?,"1, Sí | 0, No | 99, Desconocido",Se refiere a la presencia de lesiones mucosas en el recto.,"Indique “Sí”, si existen lesiones activas que afecten esta zona entre las 00:00 y las 24:00 horas del día de la evaluación.",,
lesion_rectumstat,Si la respuesta a las lesiones en el recto es sí: Estado de la lesión rectal,"1, Causa dolor | 2, Sangrado o secreción | 3, Ulceración | 4, Tenesmo","Se refiere al estado de las lesiones de la mucosa del recto. Una lesión que causa dolor se asocia a una sensación desagradable, incómoda o dolorosa en el lugar de la lesión. Una lesión que sangra o supura se asocia a una hemorragia de los vasos sanguíneos o a una secreción de líquido seroso o purulento en el lugar de la lesión. Una lesión ulcerada se asocia a una erosión de la mucosa de la boca, que muestra una excavación local de la superficie en el lugar de la lesión.","Seleccione la opción más apropiada que represente el tipo de lesiones que afectan esta área, entre las 00:00 y las 24:00 del día de la evaluación.",,
lesion_anorec,Si la respuesta es sí a las lesiones en el recto: Ano-rectitis,"1, Sí | 0, No | 99, Desconocido",Se define como una inflamación de las membranas mucosas del ano y/o recto que puede estar acompañada de dolor o sangrado.,"Indique “Sí”, si el paciente experimentó esto en cualquier momento durante la fecha de evaluación.",,
lesion_penis,¿Hay alguna lesión en el pene?,"1, Sí | 0, No | 99, Desconocido",Se refiere a la presencia de lesiones mucosas en el pene.,"Indique “Sí”, si existen lesiones activas que afecten esta zona entre las 00:00 y las 24:00 horas del día de la evaluación.",,
lesion_penisstat,En caso afirmativo: Estado de la lesión del pene,"1, Causa dolor | 2, Sangrado o secreción | 3, Ulceración","Se refiere al estado de las lesiones de la mucosa del pene. Una lesión que causa dolor se asocia a una sensación desagradable, incómoda o dolorosa en el lugar de la lesión. Una lesión que sangra o supura se asocia a una hemorragia de los vasos sanguíneos o a una secreción de líquido seroso o purulento en el lugar de la lesión. Una lesión ulcerada se asocia a una erosión de la mucosa de la boca, que muestra una excavación local de la superficie en el lugar de la lesión.","Seleccione la opción más apropiada que represente el tipo de lesiones que afectan esta área, entre las 00:00 y las 24:00 del día de la evaluación.",,
lesion_locoth,Otros sitios,"1, Sí | 0, No | 99, Desconocido",Esto se refiere a la presencia de lesiones mucosas que afectan otros sitios.,"Indique 'Sí', si hay lesiones activas que afecten otro(s) sitio(s) entre las 00:00 y las 24:00 horas del día de la evaluación, no especificadas anteriormente.",,
lesion_spec,Si la respuesta a otros sitios es sí: especifique otros sitios,,Esto se refiere a la presencia de lesiones mucosas que afectan otros sitios.,"Si es ""Sí"", escriba la ubicación de las lesiones mucosas que afectan otros sitios.",,
lesion_othstat,Si la respuesta a otros sitios es sí: Estado de la lesión en otros sitios,"1, Causa dolor | 2, Sangrado o secreción | 3, Ulceración","Se refiere al estado de las lesiones de la mucosa que afectan a otros sitios. Una lesión que causa dolor se asocia con una sensación desagradable, incómoda o dolorosa en el sitio de la lesión. Una lesión que sangra o supura se asocia con sangrado de los vasos sanguíneos o secreción de líquido seroso/purulento en el sitio de la lesión. Una lesión ulcerada se asocia con erosión de la membrana mucosa de la boca, mostrando excavación local de la superficie en el sitio de la lesión.","Seleccione la opción más apropiada que represente el tipo de lesiones que afectan esta área, entre las 00:00 y las 24:00 del día de la evaluación.",,
lesion_24hr,¿Han aparecido nuevas lesiones en la piel o en las mucosas en las últimas 24 horas? (lo mejor es que los pacientes lo evalúen),"1, Sí | 0, No | 99, Desconocido",Se refiere a la aparición de una nueva lesión en la piel o en las mucosas en las últimas 24 horas.,Indique “Sí” si han aparecido nuevas lesiones en las últimas 24 horas.,,
lesion_sl,Número total estimado de lesiones cutáneas en el cuerpo.,"0, Ninguno | 1, 1 | 2, 2-5 | 3, 6-9 | 4, 10-24 | 5, 25-49 | 6, 50-99 | 7, 100-250 | 8, 251-1000 | 9, >1000","Documente únicamente las lesiones cutáneas relacionadas con la infección por el patógeno de interés. No se deben incluir las lesiones curadas (sin costra, piel fresca presente). No se debe incluir la erupción cutánea por eritema multiforme o cualquier otra causa.",Seleccione la opción más apropiada que mejor represente el número de lesiones cutáneas entre las 00:00 y las 24:00 del día de la evaluación.,,
lesion_ml,Número total estimado de lesiones mucosas en el cuerpo,"0, Ninguno | 1, 1 | 2, 2-5 | 3, 6-9 | 4, 10-24 | 5, 25-49 | 6, 50-99 | 7, 100-250 | 8, 251-1000 | 9, >1000","Documente únicamente las lesiones mucosas relacionadas con la infección por el patógeno de interés. No se deben incluir las lesiones curadas (sin costra, piel fresca presente). No se debe incluir la erupción por eritema multiforme o cualquier otra causa.",Seleccione la opción más apropiada que mejor represente el número de lesiones mucosas entre las 00:00 y las 24:00 del día de la evaluación.,,
lesion_slpainyn,Dolor en cualquier sitio de lesión de la piel.,"1, Sí | 0, No | 99, Desconocido","Se refiere a una sensación desagradable, incómoda o dolorosa en el sitio o sitios de la lesión cutánea.","Indique “Sí”, si el paciente experimentó esto entre las 00:00 y las 24:00 horas del día de la evaluación.",,
lesion_slpain,"En caso afirmativo: Puntuación máxima de dolor, donde 0 significa ""ningún dolor"" y 10 significa ""el peor dolor posible"".",,"Se refiere a la calificación objetiva que hace el paciente de la gravedad del dolor en el sitio o sitios de la lesión, en una escala de 0 a 10, donde 0 representa ""ningún dolor"" y 10 representa el ""peor dolor imaginable"".",Indique la calificación del paciente sobre la severidad del dolor en el sitio(s) de la lesión.,,
